comment,author,date,num_likes
오늘날 주르르를 있게 해준 마스터피스.. 이렇게 다시 보니까 감회가 새롭네요 리메이크 해주셔서 정말 감사합니다..,성현,2022-05-07T11:13:10Z,2
목소리 진짜 미쳤어ㅠ,건식빵,2022-05-07T11:13:09Z,0
『아이돌은 스토리다.』,주왱,2022-05-07T11:13:03Z,0
주폭소년단 언제 데뷔하는건지 ㅋㅋㅋㅋ,황진백,2022-05-07T11:13:01Z,0
WWWWWWWWWWWWWWWWWW,Peshimer ga,2022-05-07T11:13:00Z,0
"상상 속 콘서트장에서 팔 떨어지도록 응원봉 흔들어제끼다 팔 떨어진 주폭도들은 개추 ㅋㅋㅋ
일단 나부터 ㅋㅋㅋㅋ",남극쿤,2022-05-07T11:12:59Z,2
"모션캡쳐로 직접 춤까지 추시고 뮤비도 너무 예쁘게 잘만들어주시고 오디션때 불렀던 노래라서 르르땅과 주폭도들에게 의미가 깊은 노래라는걸 알고나서 큰 감동이 왔습니다.. 진짜 르르땅 최고다!❤ 
Never End ISEGYE IDOL💜💛💙❤🤍💚",탁도리,2022-05-07T11:12:48Z,0
나 울어 르르땅 ㅠ.ㅠ.ㅠ.ㅠ.ㅠ.ㅠ.ㅠ.ㅠ.ㅠ,나는냐민,2022-05-07T11:12:44Z,0
미춋다,트루스,2022-05-07T11:12:44Z,0
“아이돌은 스토리다” 뢴트게늄 개같이 연전연승 재평가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,고구마윰,2022-05-07T11:12:43Z,2
"세사빠 스토리 이어지는거 뭐야.. ㄷㄷㄷ
학생때 친구였던 르르땅, 릴파 세사빠 그대로 이어져서 아이돌 캐스팅되고 아이돌되는거야? 미쳤다 ㄷㄷ",아으이야,2022-05-07T11:12:41Z,198
@노을짐 취기를빌려,ㅇㅇ,2022-05-08T01:32:09Z,1
@노을짐 오우 레전드,이시규,2022-05-07T14:56:51Z,1
비챤님도 학교에 계시던데 나중에 다른 곡으로 이어질수도..?,노을짐,2022-05-07T14:13:39Z,8
마치... 공연장에 온 것 같은 기분이에요...,에스컷,2022-05-07T11:12:37Z,0
르르땅 사이코,현지 HYUNJI,2022-05-07T11:12:35Z,1
이거야..이거 ㅠㅠ,포리도트그린,2022-05-07T11:12:34Z,0
마스터피스.. ㅠㅠ,best father Blitzo,2022-05-07T11:12:33Z,0
"르르땅을 아는 사람들은 다 아는 연습생 시절부터 들어온 소중한 노래인데 이렇게 완곡으로 불러줘서 고마워 르르땅❤
르르땅 덕분에 행복했던 시간들 앞으로 행복할 시간들 그리고 르르땅이 우리들의 M@STERPIECE야~",긍긍,2022-05-07T11:12:31Z,43
과제곡도 플리에 넣고 잘 듣고 있었는데.. 진짜 너무 좋아요 킹아!,MeritoDragee,2022-05-07T11:12:24Z,1
MMD 없이 모션을 전부 주르르님 혼자 연습하고 엄청나게 노력해서 만든 영상인 만큼 너무나도 감동적이고 노래도 너무 잘부르셔서 마음이 찡 했습니다. 주폭소년단 분들도 나와서 도와주시는 모습이 너무 보기 좋았습니다!!! 무엇보다 마스터피스로 커버를 하시니 처음부터 지금의 모습까지 성장한 주르르님의 모습을 볼수있어서 너무 행복합니다ㅠㅠ 주르르 마스터피스 짱이다!!!!!,카야닝,2022-05-07T11:12:19Z,490
@기분좋아 앙 ㅇㅇ맞음,ㅇㅇ,2022-05-07T15:29:21Z,0
@기분좋아 앙 모션캡쳐 스튜디오에 가셔서 직접 춤춰서 모션캡쳐후 vr챗에 적용 시킨거에요,막달라,2022-05-07T15:11:41Z,17
아 모션캡쳔가 리와인드때 릴파님이 했던?,기분좋아 앙,2022-05-07T15:10:54Z,0
트래커 많이 튀었을거같은데?,기분좋아 앙,2022-05-07T15:10:36Z,0
? 어케했노 트래킹 했다는거죠?,기분좋아 앙,2022-05-07T15:10:23Z,0
극-락,Raemgyul Park,2022-05-07T11:12:18Z,0
"아 르르땅 목소리 너무좋다
재생목록에 한곡 한곡 늘어나는것도 너무 행복하구만",팔용동아재,2022-05-07T11:12:15Z,0
캬캬 최고다 르릇땅,응애 나 아기 팟수 엄마말 안 들어ᆞ,2022-05-07T11:12:14Z,0
"커버곡 너무 잘봤습니다.
커버곡 영상에 아이돌 스토리까지 담겨져있어서 더 곡에 몰입할 수 있었던것 같습니다.
너무 잘들었습니다 킹아!",소프트피치,2022-05-07T11:12:12Z,2
번안 너무 예쁘게 된것 같아요 르르땅 목소리 너무 예뻐요ㅠㅠ,우플라,2022-05-07T11:12:11Z,1
킹-아~!!!,톡정,2022-05-07T11:12:02Z,1
나를 홀리잖아!!!!!!!💕💕,건식빵,2022-05-07T11:12:00Z,0
주스터피쓰~~~,메메리,2022-05-07T11:11:55Z,0
데뷔 전 과제곡을 이렇게 다시 만나다니ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,홍시,2022-05-07T11:11:53Z,0
아이돌이다잉,상태 좋음,2022-05-07T11:11:50Z,0
2:24 에 비챤님 뒤에서 혼자 담탐 가지고계시는 건가요?ㅋㅋㅋㅋㅋㅋ,허동혁,2022-05-07T11:11:48Z,1
오디션부터 시작해서 힘들게 아이돌이 되고 직접 아이돌을 육성하여 백댄서로 쓰는 르르땅... 그녀는 어디까지 본 것인가..!,스티븐제라드,2022-05-07T11:11:44Z,0
"그저... ""걸작""",룬첼,2022-05-07T11:11:44Z,0
"진짜진짜 기다렸습니다. 주스터피스 풀버전..!!!
아이돌 느낌 제대로 나는 주르르님과 찰떡이고
역시나 역시나 귀살녹 음색으로 귀호강 제대로 하네요.
감사합니다..좋은 노래",도나,2022-05-07T11:11:41Z,7
르르땅 이제 진짜 아이돌 다 됐구나 너무 멋있다...,섹시큐티종민,2022-05-07T11:11:39Z,0
"무7즈 아이돌 노래 진짜 미친거같아..
와 진짜..... 나중에 아틀란티스 소녀도 다시 커버해주면 좋겠다",fat Math,2022-05-07T11:11:38Z,1
콘서트장에 들어와서 길을 잃은 기분이에요...,B Y,2022-05-07T11:11:38Z,0
진정한 아이돌 르르땅 너무 좋아요 킹아,달리냥,2022-05-07T11:11:36Z,1
0:53 비까리데~ ㅋㅋㅋㅋㅋ 원래는 히카리에ㅋㅋㅋㅋ,gonna wanna,2022-05-07T11:11:31Z,2
와ㅠㅠㅠㅠㅠ콘서트온거같아요ㅠㅠㅠ 진짜 음색사기! 음색여신 주르르!!!!!!!!!!!!,상어가나타났다,2022-05-07T11:11:25Z,5
완전판이 나오는 것부터 그저 감동스러움,로지,2022-05-07T11:11:22Z,2
크으으으ㅡ으으ㅡㅇ,사람,2022-05-07T11:11:21Z,1
릴파넴 동영상보다 늦어네요 주르르님 노래가 너무 좋아요,데뎅,2022-05-07T11:11:21Z,0
너무 조아여🥰,jjjo.o '-',2022-05-07T11:11:21Z,1
캬,황금츄,2022-05-07T11:11:19Z,0
믹싱이 잘되어서 귀가 편안해요 킹아,슬랩혀,2022-05-07T11:11:17Z,0
참을수가 없다...,카시,2022-05-07T11:11:16Z,0
"뢴트가 명함주면서 프로듀싱하고 비챤, 릴파, 르르땅이 캐스팅된거임? 중간에 뢴트에게 음식먹다 걸린거고 ㅋㅋ 근데 뢴트 나올때마다 ㅈㄴ 웃기네 ㅋㅋ",김윤성,2022-05-07T11:11:14Z,1
와 킹아!!!,오늘도 282,2022-05-07T11:11:14Z,0
아이돌은 스토리다,정승민,2022-05-07T11:11:09Z,1
아니 이 띵곡을 주씨가? 진짜 감개무량....ㅠㅠ,달빛과별무리,2022-05-07T11:11:05Z,0
최고다!!!! 르르땅!!!!!!!!!!!!!!,Fight The Power,2022-05-07T11:11:03Z,1
"와 보고 성불해습니다.
항상 응원합니다.",김준서,2022-05-07T11:11:03Z,0
"르르땅 최고야!!! 춤 너무너무 잘 춘다!!!!!!
3:35 주폭소년단 이래서 뽑은거였냐고 ㅋㅋㅋㅋㅋㅋㅋㅋ",아라이엘,2022-05-07T11:11:01Z,2
"노래 너무 좋아요! 비록 3월에 입덕했지만 커버곡 하나하나 챙겨들어면서 커가고 있습니다 항상 좋은 노래 잘 듣고 있습니다!!~

+ 4:13 에 마스터피스에 E가 하나 빠진거 같습니당",라망,2022-05-07T11:11:00Z,9
방송에서 언급됬는데 영상에 입힌거라 수정못한다고 합니다,BJMR,2022-05-08T04:01:42Z,0
4:04 도 가사 자막 오류가 있네요.,하얀눈꽃,2022-05-07T11:25:02Z,1
르르땅 마스터피스 ㅜㅜ 너무좋다,린가두,2022-05-07T11:10:57Z,0
W,Min,2022-05-07T11:10:53Z,0
주스터피스! 주스터피스! 주스터피스!,타키,2022-05-07T11:10:52Z,0
과제곡에서 듣고 풀버전 듣고 싶었는데.. 너무 킹아!!!! 르릇땅 체고다,비챤 언젠가 담군다,2022-05-07T11:10:50Z,0
르르땅!!! 르르땅은 마스터피스야!! 사랑해ㅜㅜㅜㅜㅜㅜㅠ 최고다 주르르!!!,곽태은,2022-05-07T11:10:47Z,1
주폭소년단 뭐야 ㅋㅋㅋㅋ,지나가던 주폭도 1,2022-05-07T11:10:47Z,0
르르땅 너무 최고야 이렇게 멋지고 지하철 광고도 곧 달릴 정도의 유명한 아이돌 되면서 점점 성장한 스토리가 막 머릿속에서 펼쳐지면서 가슴이 벅차오른다 내가 이런 개씹덕이 될줄은 꿈에도 몰랐지만 어쩌겠어 이세돌이 잘난 탓인걸…..,김대웅,2022-05-07T11:10:44Z,15
"""아이돌은 스토리다""
 뢴트게늄 1996 ~ 2022",불건전한건전지,2022-05-07T11:10:43Z,0
와 르르땅 마스터피스 진짜 너무 잘어울리고 한국어로 번역하니까 더 와닿는게 좋네 킹아ㅏㅏㅏ,미냑,2022-05-07T11:10:39Z,9
왜 울컥하지..,더스트,2022-05-07T11:10:35Z,0
빛난다! 주르르!,튀튀,2022-05-07T11:10:34Z,0
아는 사람들은 성장 스토리가 보이니까 진짜 감동적이네  ㅠㅠ 이번 커버곡도 너무 좋다,땀땀땀,2022-05-07T11:10:30Z,7
아이돌은 스토리다.,후비후비,2022-05-07T11:10:22Z,0
"주르르의 마스터피스를 1절만 들어서 감질났는데 개사해서 2절까지 다 들었으니 만족하고 잘들었습니다!!
이제..... 아틀란티스의 소녀 커버 기대해도 되는거죠?!?",밝디밝은보름달사랑,2022-05-07T11:10:21Z,1
"진짜 아이돌은 스토리구나...
진짜 아이돌이 돼서 부르는 주스터피스 가슴이 웅장해진다 ㄷ 킹아!!!!",K Lufkin,2022-05-07T11:10:21Z,0
직접 춰서 그런가 개인적으로 제일 부드럽고 거부감없이 볼수있는 뮤비네요 지렸다,태남 🅥,2022-05-07T11:10:20Z,11
3:34 주폭소년단이 이걸위한것이였나 떡밥회수 오진다 진짜....이번에 커버곡 하신다길래 원곡 들어봤는데 원곡에서도 이런 씬이 있었는데 싱크로율 오지네요...,걸e,2022-05-07T11:10:19Z,438
ㄹㅇㅋㅋㅋㅋㅋㅋ,1 1,2022-05-07T14:56:01Z,0
@벤터 엌ㅋㅋㅋㅋㅋㅋ,Shine,2022-05-07T14:00:51Z,0
@벤터 방탄도 시유 백댄서 부터였어!,Lo Si,2022-05-07T13:44:18Z,25
개같이 취업사기 ㅋㅋㅋ,례몌,2022-05-07T13:13:36Z,5
@벤터 저희 아이돌 시켜주신다면서요!,신준수,2022-05-07T12:50:33Z,32
너무...감동적이당,윤서,2022-05-07T11:10:18Z,0
오늘부터 나 주폭도인 부분인 각이다,미하일유저,2022-05-07T11:10:15Z,0
진챠 너무 이뻐요 원작 고증도 최고야,KuZ,2022-05-07T11:10:15Z,0
뢴트끄덕이는거너무킹받습니다,오춘삼,2022-05-07T11:10:14Z,0
"아니 진짜.... 주국가 미쳤다..... 극락이야!!!
주스터피스 뭐냐고!!!",PANGPONG,2022-05-07T11:10:10Z,0
르르땅 최고다!!!!최고다!!!! 최고다!!!!,태애,2022-05-07T11:10:08Z,0
언젠가 진짜 콘서트에서 볼수 있었으면 좋겠다,빨간물약_,2022-05-07T11:10:07Z,0
"르르땅 완전 최고!ㅜㅜ 릴파넴까지 출연했을줄은 정말 몰랐음!ㅎㅎ
여섯분이 모두 못나온건 아쉬웠지만, 뒤에 주폭소년단이..ㅋㅋㅋㅋ

재미있게 잘봤고, 나름 감동포인트도 있었고. 완전 감동이었어여!!!!",신민섭,2022-05-07T11:10:05Z,2
미쳤다 너무 이쁘세요 ㅠㅠ 하고싶은거 다해(ToT)/ 킹아,커플링같은 약혼반지,2022-05-07T11:10:04Z,1
완전 마스터피스다...,초심잃은 아카이브,2022-05-07T11:10:04Z,0
항상응원하고 있습니다 이곡으로 통해서 고난과 과정을 깨달았습니다^^ 진짜 뮤비 찍으시느라 고생하셨습니다^^,바람곰도리,2022-05-07T11:10:01Z,0
진짜 너무 좋다,내가 주폭도다,2022-05-07T11:09:59Z,0
르르땅 보컬이 진짜 너무 사기야,라군,2022-05-07T11:09:59Z,0
나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅나죽어르르땅,Kaledy,2022-05-07T11:09:57Z,0
우오오 최고다 르릇땅,Marlin Gaorimuchim,2022-05-07T11:09:57Z,0
세계관 연결 가슴이 웅장해진다,Havenhide,2022-05-07T11:09:55Z,0
크 너무 좋아 르르땅!!!!!!!!,아름다워,2022-05-07T11:09:55Z,1
"이게 아이돌이 스토리라는 정말 그 말 하나를 얘기하는듯한 영상이였습니다
잘봤습니다 주르르님 좋은 노래 영상 감사합니다 킹아~!",허니브레드,2022-05-07T11:09:52Z,0
정말 감사합니다. 아이돌이 되어주셔서 르르땅~~,그림자를따라,2022-05-07T11:09:50Z,0
2:23 이 부분은 길거리 캐스팅 당하는 장면이라고 합니다. 연애편지 아닙니다!,Water Cold,2022-05-07T11:09:48Z,5
미쳤어ㅓㅓ 르르땅!!! 진짜 너무 킹아ㅏㅏㅏㅏㅏ,뇽뇽이,2022-05-07T11:09:47Z,0
노래가 박자도 잘 맞고 너무 좋아요~,릴세구,2022-05-07T11:09:47Z,0
르르땅 보컬 진짜 너무 좋다...,라군,2022-05-07T11:09:45Z,1
아이돌은 스토리가 맞다... 채고다 르르땅...,따스한숨길,2022-05-07T11:09:45Z,0
최고다~!~!!,테아,2022-05-07T11:09:42Z,0
"""아이돌은 스토리다.""",시계짝꿍,2022-05-07T11:09:41Z,0
르르땅의 마스터피스 참을 수 없어욧!,700교,2022-05-07T11:09:40Z,1
최고다!!!! rrrrrrrrrrrr땅~~!!!~!~!~,HOMO LUDENS,2022-05-07T11:09:40Z,0
"저는 이걸 보려고 살아있었구나라고 느낀 곡이었습니다,,, 너무 행복하네요",태히,2022-05-07T11:09:39Z,1
‘아이돌은 스토리다’,Daniel Lee,2022-05-07T11:09:36Z,1
주르르 최고다!!!!!!!!!,조준,2022-05-07T11:09:32Z,0
너무 좋아.....하...도입부에서 이미 벅차오른다 ㅋㅋㅋㅋㅋ감사합니다!,토니토니초파,2022-05-07T11:09:29Z,5
진짜 너무좋다.... 목소리 너무 잘어울려,바생이,2022-05-07T11:09:28Z,1
중간에 스토리처럼 다같이 나올때 너무 감동적이야ㅠㅠㅠ,호그러쉬2,2022-05-07T11:09:27Z,4
영상 너무 잘만드셨어요 감동이 있음 ㅜㅜㅜ,qow,2022-05-07T11:09:25Z,0
4:04 르르땅 편집하다가 자막 실수 나와서 이부분 수정해줘 킹~아,강미연,2022-05-07T11:09:24Z,1
비까리데 ~,우왁굳의 게임방송,2022-05-07T11:09:23Z,5858
ㅋㅋ,히히,2022-08-07T05:40:37Z,0
형.. 이거보고 그렇게밖에 안들리잖아..,디라시,2022-08-01T11:59:22Z,1
댓글을 날...,오산,2022-07-28T23:13:19Z,0
흐흫,팬치,2022-06-07T10:57:54Z,0
meow,Professor of the Dark Arts,2022-05-27T03:08:23Z,0
아~ 이세계아이돌 주르르님~ 3만원 후원 감사합니다~ 마스 타 피스~,이이이,2022-05-07T11:09:22Z,0
과제곡으로 불렀던 이노랠.. 완벽한 아이돌이 되어서 리마스터로 듣다니.. 나 살짝 눈물 날지도…? 주흐흑..,우빈갓,2022-05-07T11:09:22Z,1
"와 어떡해 아 넘우 옙뻐!!!! 그렇치!!!! 그렇치!!!! 와아아아 나이스!! 나이스!!! 와아아아!! 나이스!!!! 앜~!!핰핰라캏ㅋ하캏ㅋ핰하하!!!!!!! 으앜!!!!! 아,,,,나... 어떡해~!!!! 넘무이뻐!!!! 와! 오우!!!! 아!!!! 감사합니다!!!!!!",iy k,2022-05-07T11:09:21Z,0
주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르! 주르르!,ㅋㅋ,2022-05-07T11:09:20Z,1
한국어 개사가 신의 한수다.... 김치나베 같은 사람,녹차커피,2022-05-07T11:09:15Z,1
"진짜... 가사가 이렇게 좋을지는 상상도 못했는데...
못참고 프로필 뮤직으로 마스터피스해버렸다..",fat Math,2022-05-07T11:09:15Z,36
그건..ㅋㅋㅋ,ㅇㅇ,2022-05-08T12:24:31Z,0
갓곡,딸기맛와인,2022-05-07T11:09:15Z,0
참을수 없어요!,기기기기,2022-05-07T11:09:14Z,0
아 일식 한식으로 만드는거 너무좋다,Sun Kyo,2022-05-07T11:09:13Z,0
역시 아이돌은 스토리다,동근,2022-05-07T11:09:13Z,0
최고다 주르르! 최고다 주르르! 최고다 주르르!,ᄋᄋ,2022-05-07T11:09:11Z,0
극락!,Equittes,2022-05-07T11:09:11Z,0
큰일났다 키메라였는데 어느순간 주며들어 있어...,000 0,2022-05-07T11:09:11Z,0
큰 사장님 댓글 오신다,조성찬,2022-05-07T11:09:10Z,1
'걸작',첫눈오는날에,2022-05-07T11:09:09Z,0
지렸다,닌탑차이,2022-05-07T11:09:08Z,0
개사 멋있다! 아이돌 같다!,Eunsu Kim,2022-05-07T11:09:08Z,1
주르르 최고다👍 👍 👍,신영훈,2022-05-07T11:09:08Z,1
내가 이거때문에 원곡도 보고왔다 ㅋㅋㅋ..,안승우,2022-05-07T11:09:07Z,0
함께 연습실에서 연습하던 때가 엊그제같은데 벌써 데뷔라니..... 축하해 르르땅!!! 늘 응원할게!! 💖,비챤 VIichan,2022-05-07T11:09:07Z,9361
meow,Professor of the Dark Arts,2022-05-27T03:09:15Z,0
ㅋㅋㅋㅋㅋ,비숍퀸,2022-05-14T14:14:04Z,0
ㄱㅇㅇ,BrG 유키,2022-05-11T11:23:18Z,0
팅아,서울대 마렵네,2022-05-08T05:18:07Z,1
ㄱㅇㅇ,김석진,2022-05-08T04:33:34Z,1
..역.사를 쓰는구나 르르야..최..고야...,Z 10,2022-05-07T11:09:05Z,0
사랑이란감정이..다시 떠올랐다 고맙다 주르르,이선재,2022-05-07T11:09:05Z,0
"극
락",멧밭쥐,2022-05-07T11:09:03Z,0
우왁굳 바뷰,한상진,2022-05-07T11:09:03Z,0
와타시노 마스타피쓰~,포도바,2022-05-07T11:09:02Z,0
"캬, 최고입니다!! 1000만 가즈아!!",포근낮잠,2022-05-07T11:09:01Z,0
마지막에 손 흔드는 것까지 완벽했다 르르땅!!!! 수고했어!!!!,이이이이이잉이이,2022-05-07T11:09:01Z,1
마스터피스 너무 잘들었습니다. 응원하겠습니다!!,고라니 입니다,2022-05-07T11:09:00Z,0
개같이 작은거라면서요.. 준내게 큰데요?,안녕하세요,2022-05-07T11:09:00Z,0
